116,2018-08-15,IN00120117000061,IN0012,73664695,8749746553,220044,9105405962
117,2018-08-15,IB00130117000068,IB0013,85844918,3703409130,297288,3180741833
118,2018-08-15,YL00010138000192,YL0001,80950101,9047830544,661557,5074260675
119,2018-08-15,YL00010138000193,YL0001,15144735,4935629901,206926,9812431032
120,2018-08-15,YL00100138000220,YL0010,62275722,2458978967,476636,7976354767
121,2018-08-15,IB00190117000001,IB0019,48200453,8981184319,722897,8285791299
122,2018-08-15,IB00410141000215,IB0041,69292003,3990331935,878008,8771069376
123,2018-08-15,IB00170141000202,IB0017,10953674,5214388871,441277,6510267663
124,2018-08-15,IB00370117000069,IB0037,85966901,2205064882,544656,4214662502
125,2018-08-15,IN00210117000049,IN0021,26973721,7469332052,335253,3221906651
126,2018-08-15,ED00110101000041,ED0011,75123185,9901272708,372635,6547755271
127,2018-08-15,IN00360117000017,IN0036,32209410,3831362099,267017,1494928325
128,2018-08-15,ED00410101000018,ED0041,76031366,8556040706,492309,2170674964
129,2018-08-15,1.01E+15,101021,92713018,7589139259,180317,1390176881
130,2018-08-15,IB00430117000001,IB0043,82618954,8048737206,160167,7404085731
131,2018-08-15,IB00390141000003,IB0039,70510259,2969104810,594278,4522043608
132,2018-08-15,IB00410117000001,IB0041,23609915,3342185250,812262,7238982944
133,2018-08-15,IB00430117000002,IB0043,75991218,1365461967,199215,6619463525
134,2018-08-15,IB00010141000002,IB0001,64108005,4338014659,97057,1312733409
135,2018-08-15,IB00030117000001,IB0003,14885727,7161387839,536598,9984379723
136,2018-08-15,IB00030117000002,IB0003,95243709,9701736949,773851,3519188914
137,2018-08-15,IB00230141000003,IB0023,77996562,3770469310,365525,2122983897
138,2018-08-15,IB00270117000003,IB0027,72212319,3304313328,317658,5959916419
139,2018-08-15,IB00170141000001,IB0017,39444370,5969217787,827147,6066970897
140,2018-08-15,IB00190117000002,IB0019,66762560,6576752622,872680,7211472562
141,2018-08-15,IB00270141000002,IB0027,72127405,7266322864,338692,8573148745
142,2018-08-15,IB00110117000001,IB0011,40512581,3117818912,38051,2082524318
143,2018-08-15,IB00350141000005,IB0035,45977241,3880462508,408366,8832610069
144,2018-08-15,IB00470117000001,IB0047,80307457,6702321588,283644,5220519458
145,2018-08-15,IB00210117000002,IB0021,32761983,7983606634,689497,1690012348
146,2018-08-15,IB00250141000007,IB0025,60452683,5280587230,917661,2135879249
147,2018-08-15,IB00290117000002,IB0029,71995236,1184255244,371128,1644919102
148,2018-08-15,IB00330117000003,IB0033,30134898,8657332584,539863,8224053639
149,2018-08-15,IB00330117000004,IB0033,75785087,4994040501,603785,7118387966
150,2018-08-15,IB00190117000005,IB0019,21514254,7771492977,683158,5237751275
151,2018-08-15,IB00410117000003,IB0041,31269119,4586414071,608009,2122983897
152,2018-08-15,IB00270117000005,IB0027,48617119,4084795574,503163,8366769283
153,2018-08-15,IB00290117000003,IB0029,44506996,2763340232,497708,7257661526
154,2018-08-15,IB00290117000005,IB0029,24319272,6848525333,954978,2413584386
155,2018-08-15,IB00190117000006,IB0019,79899204,1741359621,408505,3219632585
156,2018-08-15,IB00330117000006,IB0033,89677967,2195739967,848349,6018304796
157,2018-08-15,IB00290117000006,IB0029,55371226,1414079440,898952,4993813440
158,2018-08-15,IB00270117000006,IB0027,73755294,1278818863,627591,1820896980
159,2018-08-15,IB00270117000007,IB0027,56744062,9233876277,99871,8238727718
160,2018-08-15,IB00350117000077,IB0035,34148038,1253601531,13219,1998837367
161,2018-08-15,IB00230117000001,IB0023,65485832,9398247059,602707,5987679662
162,2018-08-15,IB00250117000002,IB0025,42279606,9573177095,87103,8675222141
163,2018-08-15,IB00170117000003,IB0017,38144532,5669819489,193493,6776458699
164,2018-08-15,IB00470117000002,IB0047,74422159,4991868554,782956,3710633922
165,2018-08-15,IB00470117000003,IB0047,10946351,2337991286,901669,5858162923
166,2018-08-15,IB00470117000004,IB0047,44794213,3014533224,337246,4489760482
167,2018-08-15,IB00090117000003,IB0009,86259595,8447332748,745695,3813327841
168,2018-08-15,IB00030141000023,IB0003,54155318,9037372696,256781,2692387699
169,2018-08-15,IB00230117000003,IB0023,17984967,5787523889,340290,1692610287
170,2018-08-15,IB00210141000095,IB0021,83381617,9371572627,106662,9933010259
171,2018-08-15,IB00450141000098,IB0045,55879092,2732470584,558655,6604273888
172,2018-08-15,IB00450141000096,IB0045,50228322,2214504071,832309,3877939458
173,2018-08-15,IB00170141000091,IB0017,15144735,3821115901,628554,8137120006
174,2018-08-15,IB00190141000102,IB0019,97699055,8041357511,849098,8717672492
175,2018-08-15,IB00490141000110,IB0049,36012313,7553444521,852073,7380671581
176,2018-08-15,IB00310141000121,IB0031,54519605,9558000161,564441,8735695010
177,2018-08-15,IB00310141000106,IB0031,27316549,3874315551,202783,7052431158
178,2018-08-15,IB00210141000107,IB0021,95649090,3939327455,27681,3767107812
179,2018-08-15,IB00010141000126,IB0001,15186436,1796016571,501509,8682221606
180,2018-08-15,IB00150141000125,IB0015,52752149,7065188642,260000,4662972461
181,2018-08-15,IB00150141000126,IB0015,15880181,9003783142,450390,7888420881
182,2018-08-15,IB00210141000116,IB0021,98344098,3395786730,318411,3524443141
183,2018-08-15,1.31E+14,13114,51283596,3883247598,517152,2403314588
184,2018-08-15,IB00210141000072,IB0021,22083942,2465292340,554847,1362845726
185,2018-08-15,IB00210141000074,IB0021,31359121,8026742783,24067,9299393327
186,2018-08-15,IB00110141000069,IB0011,33208113,5623501970,591446,3983938991
187,2018-08-15,IB00110141000077,IB0011,21514254,2386991815,185603,4918140717
188,2018-08-15,IB00390141000076,IB0039,26341097,4149684104,149056,2417641741
189,2018-08-15,IB00310141000077,IB0031,77567956,5077060633,474385,8150132641
190,2018-08-15,IB00230141000077,IB0023,18464543,2995139328,99246,3316089592
191,2018-08-15,IB00290141000071,IB0029,25476428,3922811810,737046,7211148762
192,2018-08-15,IB00190141000071,IB0019,72308266,4944041234,129442,6246605692
193,2018-08-15,IB00050141000066,IB0005,34845406,9928940323,250145,3182569961
194,2018-08-15,IB00010141000083,IB0001,84393625,2365820413,541439,6317631823
195,2018-08-15,IB00350141000094,IB0035,63830104,6691950086,443838,9928940323
196,2018-08-15,IB00270141000079,IB0027,19450442,4171000187,627363,1411731481
197,2018-08-15,IB00250141000077,IB0025,82178052,5577406534,199673,9325118187
198,2018-08-15,IB00010141000088,IB0001,87183702,7001028840,13824,7879101536
199,2018-08-15,IB00470141000069,IB0047,85720778,3849539301,655965,9719970713
200,2018-08-15,IB00330141000085,IB0033,40771159,6885069694,233984,2537559348
201,2018-08-15,IB00170141000069,IB0017,18008199,4999496283,780137,9508328624
202,2018-08-15,IB00050141000071,IB0005,12021499,9773590080,362526,4805248307
203,2018-08-15,IB00230141000082,IB0023,13017357,1411731481,706751,6959376493
204,2018-08-15,IB00490141000085,IB0049,60381995,1645731530,286186,8535747647
205,2018-08-15,IB00110141000087,IB0011,44011490,8354687528,435263,6943301246
206,2018-08-15,IB00150141000099,IB0015,52728110,1296836348,887051,9930715011
207,2018-08-15,IB00210141000091,IB0021,64407038,8265312919,907627,7667726219
208,2018-08-15,IB00490141000097,IB0049,74266212,8086415244,948027,1880624319
209,2018-08-15,IB00190141000092,IB0019,29834261,4385213776,389697,8549233573
210,2018-08-15,IB00390141000096,IB0039,62964482,3585807043,331676,1372765073
211,2018-08-15,IB00250141000093,IB0025,53423738,5305780610,692765,1598029120
212,2018-08-15,IB00090141000104,IB0009,36421169,7515826772,500710,5420210389
213,2018-08-15,IN00390117000028,IN0039,28041659,6604520814,943770,8829273899
214,2018-08-15,IN00150117000041,IN0015,19278936,7170855160,760055,8315556266
215,2018-08-15,IN00260117000042,IN0026,91889532,1409826977,761209,6810647660
216,2018-08-15,IN00010117000044,IN0001,68182986,1382442995,28324,9503931871
217,2018-08-15,IN00180117000035,IN0018,45509183,8378586144,361719,8939450307
218,2018-08-15,IN00460117000038,IN0046,85827547,1863942311,647093,4050449333
219,2018-08-15,IN00480117000026,IN0048,19591652,4190200546,437998,5335856079
220,2018-08-15,IN00150117000039,IN0015,47421229,7794208737,915179,3224820875
221,2018-08-15,IN00250117000036,IN0025,71959032,5452760037,734600,2578606536
222,2018-08-15,IN00490117000035,IN0049,65780522,8747012344,473836,5248521583
223,2018-08-15,IN00400117000025,IN0040,11087253,3001438716,976035,2289419085
224,2018-08-15,IN00040117000027,IN0004,27022241,4807578925,777689,1011849209
225,2018-08-15,IN00320117000041,IN0032,89479420,4248241223,533031,8986202899
226,2018-08-15,IN00270117000045,IN0027,14537029,3782368350,838562,9765807834
227,2018-08-15,IN00310117000039,IN0031,16250828,8764405012,50503,1791982768
228,2018-08-15,IN00200117000036,IN0020,45217604,3613618477,490234,8070534355
229,2018-08-15,IN00050117000028,IN0005,68263524,3457168836,247357,9309818943
230,2018-08-15,IN00080117000053,IN0008,90651051,3251491133,448814,4453212752
231,2018-08-15,IN00130117000038,IN0013,40072992,8096079593,103688,6161252909
232,2018-08-15,IN00080117000054,IN0008,61767168,4632586925,390326,1129564856
233,2018-08-15,IN00430117000047,IN0043,90204559,8219973490,26750,1504492863
234,2018-08-15,IN00040117000046,IN0004,29402391,6399409097,142828,2117306189
235,2018-08-15,IN00290117000042,IN0029,71208307,3184595816,440042,4137418295
236,2018-08-15,ED00410101000092,ED0041,34845406,9928940323,33603,9075096044
237,2018-08-15,IN00250117000050,IN0025,21529932,3087234019,81054,3554841822
238,2018-08-15,IB00330141000083,IB0033,57178602,5605627573,553861,7268349881
239,2018-08-15,IB00110141000074,IB0011,43732444,2573645833,555162,1018284295
240,2018-08-15,IB00210141000078,IB0021,45977241,3092314375,950271,3336648763
241,2018-08-15,IB00010117000029,IB0001,76319573,3619578696,18404,6190945573
242,2018-08-15,IN00090117000042,IN0009,40771159,9828512912,103902,8171489589
243,2018-08-15,IB00090141000103,IB0009,83485314,1255234573,94570,9837873174
244,2018-08-15,1.54E+13,1541,47421229,2726747802,635366,9901272708
245,2018-08-15,1.54E+13,1541,38965340,7773016336,243477,5659243395
246,2018-08-15,ED00110101000123,ED0011,18793911,5726498961,240021,6810647660
247,2018-08-15,ED00090101000126,ED0009,33206618,7556818393,975556,7720208533
248,2018-08-15,ED00250101000023,ED0025,54971133,6688641740,853925,5984401170
249,2018-08-15,ED00270101000023,ED0027,39767816,7865144441,837389,6577359653
250,2018-08-15,IB00430141000007,IB0043,35686309,8931107905,723622,3052176848
251,2018-08-15,IB00330117000005,IB0033,90243232,7725617204,114034,1988800404
252,2018-08-15,IB00210117000004,IB0021,91808670,4810055407,795356,3503885075
253,2018-08-15,IN00310117000006,IN0031,13222388,9517358367,86816,5260892469
254,2018-08-15,IN00310117000006,IN0031,48511203,1429637418,88838,2458086190
255,2018-08-15,IB00490117000009,IB0049,63030105,1850700351,38191,1944586725
256,2018-08-15,IB00050117000039,IB0005,80985965,6789111701,85550,5317622295
257,2018-08-15,IB00330141000182,IB0033,41873945,6441584740,439847,8609395112
258,2018-08-15,IB00450117000072,IB0045,86259595,3850801444,998798,7915881698
259,2018-08-15,IB00290117000077,IB0029,35671859,4542754501,816156,3985005687
260,2018-08-15,IB00290141000300,IB0029,71698836,8952312078,243791,4436054313
261,2018-08-15,IB00450117000085,IB0045,51872596,8625563912,352564,9450536357
262,2018-08-15,IB00030141000006,IB0003,60141362,6260783865,431110,8615289699
263,2018-08-15,IB00250117000004,IB0025,42849825,2967352158,761866,3436320505
264,2018-08-15,IB00490117000001,IB0049,73783697,6768327004,173412,8238727718
265,2018-08-15,IB00350141000024,IB0035,55297705,3436320505,293306,5427505050
266,2018-08-15,IB00450117000004,IB0045,57527866,8099122805,235444,1213673108
267,2018-08-15,IB00410141000157,IB0041,53669093,3623509127,850529,2907825043
268,2018-08-15,IB00370117000068,IB0037,13836304,1494869472,224184,1497866091
269,2018-08-15,IB00010117000074,IB0001,85701988,2417641741,464550,1629699225
270,2018-08-15,IB00090117000075,IB0009,83294893,1902865266,975601,4990416772
271,2018-08-15,ED00450101000150,ED0045,85923077,6246451375,439913,4805248307
272,2018-08-15,IB00270117000067,IB0027,63334672,8965513858,3123,2820582897
273,2018-08-15,IB00250141000297,IB0025,35581511,4810748099,769626,5847171534
274,2018-08-15,IB00330117000090,IB0033,81870300,5818980611,354785,2949368990
275,2018-08-15,IB00350141000058,IB0035,59883810,1005043245,218050,6309862576
276,2018-08-15,AT11420138000078,AT1142,60057904,4593275370,681457,9831306711
277,2018-08-15,AT11420138000079,AT1142,22140671,6088831229,559325,2772061949
278,2018-08-15,AT11420138000080,AT1142,54824449,2956992776,99731,2389471152
279,2018-08-15,AT11420138000081,AT1142,60222753,1011849209,389107,4544031272
280,2018-08-15,AT11420138000082,AT1142,19757905,4014199804,69307,2587410527
281,2018-08-15,AT11420138000083,AT1142,15186436,3269235618,967736,6456813475
282,2018-08-15,AT11420138000084,AT1142,71635379,6762526372,451459,2176648867
283,2018-08-15,IN00480117000032,IN0048,59682367,4853035538,27124,9756704438
284,2018-08-15,IN00450117000021,IN0045,59952413,1618072398,411347,6780184838
285,2018-08-15,IN00300117000022,IN0030,71849716,2753383294,665190,1214916287
286,2018-08-15,IN00210117000029,IN0021,33681703,7502811442,578082,5910102811
287,2018-08-15,IN00110117000015,IN0011,69562954,9093201825,299787,7414080558
288,2018-08-15,IN00240117000020,IN0024,42849825,2798276299,501909,2918539747
289,2018-08-15,IN00100117000019,IN0010,24683335,6220109320,91640,5328541761
290,2018-08-15,IN00060117000016,IN0006,30177162,8202455564,947292,1597414497
291,2018-08-15,IN00170117000008,IN0017,32521888,2606772669,768294,9802511891
292,2018-08-15,IN00100117000001,IN0010,78010000,7435210227,614507,4826484693
293,2018-08-15,IB00250141000017,IB0025,91808670,9045492117,80791,8932757171
294,2018-08-15,ZJ00050127013200,ZJ0005,11380577,5879629171,65716,4157034230
295,2018-08-15,IB00370117000028,IB0037,26670266,3317718363,355465,3933450537
296,2018-08-15,IB00310141000186,IB0031,79086543,3483757533,721373,1101588141
297,2018-08-15,IB00150141000180,IB0015,12574214,2816837569,676313,5904115504
298,2018-08-15,IB00150141000179,IB0015,60349943,1344734704,699400,1497683541
299,2018-08-15,IB00190141000165,IB0019,12850389,8749396327,103463,5531518898
300,2018-08-15,IB00050141000149,IB0005,27644280,3041277466,673444,7317760442
301,2018-08-15,IB00470141000162,IB0047,21240858,5932851046,701746,3993617775
302,2018-08-15,IB00390141000175,IB0039,72514535,1663027409,765913,9161520997
303,2018-08-15,IB00390141000177,IB0039,15903509,7180438965,600097,8589784900
304,2018-08-15,IB00110141000163,IB0011,22361592,3274327206,246422,9458887563
305,2018-08-15,IB00430141000170,IB0043,12973531,5532242336,426136,9627020356
306,2018-08-15,IB00250141000176,IB0025,22083942,2465292340,393242,5033607485
307,2018-08-15,IB00010141000193,IB0001,17306564,8198883384,81616,8364576812
308,2018-08-15,IB00270141000178,IB0027,32288174,5072397641,378164,7445640543
309,2018-08-15,IB00170141000162,IB0017,28077872,2087604310,589776,1282666547
310,2018-08-15,IB00170141000163,IB0017,48940819,7392084382,151451,9720153175
311,2018-08-15,XD00230113000001,XD0023,61147674,8923945934,225695,4907250647
312,2018-08-15,IN00060117000015,IN0006,55387109,4852746030,512649,8251989137
313,2018-08-15,IN00460117000041,IN0046,49547302,3511259937,41597,7899056666
314,2018-08-15,IB00150117000001,IB0015,80388997,2733259099,734799,9749126354
315,2018-08-15,IB00450117000001,IB0045,89929855,2303599127,243200,1276559246
316,2018-08-15,IB00030141000002,IB0003,54346030,7961543448,438065,8843876083
317,2018-08-15,IB00390117000002,IB0039,99700836,1148193573,944779,3490759280
318,2018-08-15,IB00450117000006,IB0045,87228028,7324944717,60938,8345573562
319,2018-08-15,YL00080138000035,YL0008,56744062,6097764879,514095,8567405529
320,2018-08-15,IB00190117000004,IB0019,20332226,7963723564,672619,9446925283
321,2018-08-15,IB00070141000177,IB0007,30810021,8594843441,65334,6005107111
322,2018-08-15,IB00150117000013,IB0015,56352952,7513478831,631160,4050449333
323,2018-08-15,IN00190117000020,IN0019,16047893,7044612847,683847,6622080796
324,2018-08-15,IN00210117000028,IN0021,64704182,2700078545,902691,5984401170
325,2018-08-15,IN00410117000025,IN0041,88543823,9390721615,915082,9996771809
326,2018-08-15,IN00140117000062,IN0014,84404836,7283820155,785167,4873210177
327,2018-08-15,IN00220117000060,IN0022,51217401,8917428346,465484,3037230360
328,2018-08-15,IN00270117000058,IN0027,63927719,5898491214,547078,4409736857
329,2018-08-15,IN00240117000073,IN0024,74323430,3986174791,147044,6923429438
330,2018-08-15,IN00470117000058,IN0047,20944137,8990504652,940710,9644505296
331,2018-08-15,IN00240117000072,IN0024,13835629,1353039803,377030,6069338657
332,2018-08-15,IN00400117000048,IN0040,26009277,3733768091,454429,7627855692
333,2018-08-15,IN00170117000065,IN0017,82066795,2970456469,161164,5537905105
334,2018-08-15,IN00060117000054,IN0006,49260578,3421403209,56559,9070659634
335,2018-08-15,IN00150117000072,IN0015,75864861,1678402138,9611,8499099478
336,2018-08-15,IN00070117000059,IN0007,59355386,6097984044,896649,7395399610
337,2018-08-15,IN00470117000048,IN0047,45479275,5193556449,653997,1656306676
338,2018-08-15,IN00500117000036,IN0050,48025021,1974424014,107651,1563443811
339,2018-08-15,IN00080117000067,IN0008,25963457,1966201236,456046,6716792519
340,2018-08-15,IN00460117000048,IN0046,83859809,2282499056,796629,5534594203
341,2018-08-15,IN00040117000065,IN0004,76181479,6132679000,486681,8892142052
342,2018-08-15,IN00100117000063,IN0010,39444370,4563872547,416012,9666344906
343,2018-08-15,IN00260117000057,IN0026,67489154,8492388028,210178,8319111353
344,2018-08-15,IN00460117000056,IN0046,91234469,8646535018,312489,3169382751
345,2018-08-15,IN00400117000047,IN0040,31794883,4812406363,498339,5634645463
346,2018-08-15,IN00150117000064,IN0015,40091223,1879002082,75336,6521244516
347,2018-08-15,IN00110117000060,IN0011,21468390,1713981936,890979,7163446514
348,2018-08-15,IN00280117000059,IN0028,26920942,8117700297,102269,5377243413
349,2018-08-15,IN00410117000044,IN0041,59883810,9778183996,501367,1184255244
350,2018-08-15,IN00100117000064,IN0010,44866007,6072499294,84119,5626035870
351,2018-08-15,IN00210117000080,IN0021,34108078,6491983716,110538,7204542184
352,2018-08-15,IN00200117000053,IN0020,78462018,9320049692,250847,5523870360
353,2018-08-15,IN00050117000049,IN0005,79127793,8922258720,726942,1682172705
354,2018-08-15,IN00350117000049,IN0035,16854345,8364576812,485957,5425408090
355,2018-08-15,IN00270117000057,IN0027,92961723,1377605212,941933,3146821115
356,2018-08-15,IN00120117000058,IN0012,85213487,9392229461,481010,3151709827
357,2018-08-15,IN00330117000051,IN0033,87826454,3957298514,968452,2384378850
358,2018-08-15,IN00430117000063,IN0043,86259595,3850801444,769994,8808391154
