244,30979742,9349898766,6,1
245,30979742,1737991345,6,1
246,57877427,7402887459,6,1
247,57877427,7528656754,6,1
248,57877427,4078378743,6,1
249,57877427,9889186394,6,1
250,57877427,3204291259,6,1
251,57877427,9952016252,6,1
252,81440267,9495369824,6,1
253,81440267,2493146242,6,1
254,81440267,2715109222,6,1
255,81440267,2233331916,6,1
256,81440267,3416021008,6,1
257,81440267,4232351667,6,1
258,81440267,6086972632,6,1
259,31424650,2513061664,6,1
260,31424650,5945505651,6,1
261,31424650,4584479643,6,1
262,31424650,6201340060,6,1
263,31424650,5357377116,6,1
264,74205513,8113701122,6,1
265,74205513,5653820619,6,1
266,74205513,8425930284,6,1
267,74205513,7429812024,6,1
268,74205513,9347653404,6,1
269,20337142,1824896726,6,1
270,20337142,6659877030,6,1
271,35001996,4453212752,6,1
272,35001996,6761332557,6,1
273,35001996,3473037061,6,1
274,32580874,3195698961,6,1
275,32580874,4362215329,6,1
276,32580874,7571196293,6,1
277,32580874,2738795998,6,1
278,76499889,1281632737,6,1
279,76499889,9063851722,6,1
280,76499889,2048862508,6,1
281,76499889,1657816272,6,1
282,76499889,7248853872,6,1
283,43346911,8001163875,6,1
284,43346911,6026416807,6,1
285,43346911,2038026349,6,1
286,43346911,9256286509,6,1
287,43346911,8422425558,6,1
288,43346911,2383871768,6,1
289,43346911,6826071134,6,1
290,43346911,1883679775,6,1
291,10214794,5257870242,6,1
292,10214794,2638654398,6,1
293,10214794,1156464846,6,1
294,13350873,9531405960,6,1
295,13350873,3089923329,6,1
296,13350873,1254629411,6,1
297,13350873,8343523829,6,1
298,15175537,8886313738,6,1
299,15175537,7180975666,6,1
300,15175537,3400295935,6,1
301,21751281,5373667309,6,1
302,19784277,4328656860,6,1
303,11788182,8961253837,6,1
304,11788182,4580782417,6,1
305,11788182,8323528343,6,1
306,11788182,6435094617,6,1
307,11788182,8110531293,6,1
308,59353065,9080018340,6,1
309,59353065,4164863660,6,1
310,59353065,6781650445,6,1
311,59353065,8467708911,6,1
312,59353065,1893773241,6,1
313,87019596,9554457073,6,1
314,46338041,2019203201,6,1
315,46338041,9726812637,6,1
316,46338041,2242315854,6,1
317,51825454,9742800000,6,1
318,51825454,8226313713,6,1
319,51825454,7565756636,6,1
320,51825454,7460705445,6,1
321,89613400,7309322304,6,1
322,89613400,7818478581,6,1
323,89613400,9008609461,6,1
324,14393352,3013783232,6,1
325,14393352,2243999937,6,1
326,14393352,9028116832,6,1
327,14393352,2061351722,6,1
328,14393352,4815177483,6,1
329,14393352,6873726461,6,1
330,67546356,1161231152,6,1
331,67546356,1704367921,6,1
332,67546356,9955276164,6,1
333,94004270,6070845410,6,1
334,94004270,6200560587,6,1
335,94004270,1788202212,6,1
336,94052758,1853911693,6,1
337,94052758,9220062765,6,1
338,94052758,6018167472,6,1
339,94052758,9778560144,6,1
340,94052758,4041746996,6,1
341,94052758,4501151838,6,1
342,74767464,3759064647,6,1
343,74767464,5436805195,6,1
344,74767464,7641717431,6,1
345,74767464,6416941851,6,1
346,74767464,3717848829,6,1
347,58268039,8546057408,6,1
348,58268039,6187489949,6,1
349,92329711,9305745776,6,1
350,92329711,7907100284,6,1
351,92329711,9327117516,6,1
352,92329711,8281220712,6,1
353,34791594,1169499040,6,1
354,34791594,3704528488,6,1
355,34791594,1445251380,6,1
356,34791594,5552446229,6,1
357,34791594,1008764252,6,1
358,36421169,8072409346,6,1
359,36421169,2004729801,6,1
360,36421169,2785220972,6,1
361,36421169,7515826772,6,1
362,36421169,2640584375,6,1
363,36421169,1911795613,6,1
364,50938472,5892495106,6,1
365,50938472,7991240627,6,1
366,50938472,1890477090,6,1
367,50938472,3128790071,6,1
368,52728110,2830962375,6,1
369,52728110,5264857191,6,1
370,52728110,1526045004,6,1
371,52728110,9751280272,6,1
372,52728110,6175141338,6,1
373,52728110,1296836348,6,1
374,44677408,7525924225,6,1
375,44677408,7276536100,6,1
376,44677408,8614774472,6,1
377,44677408,9107537548,6,1
378,44677408,6279220851,6,1
379,44677408,7267488215,6,1
380,37151833,3908269472,6,1
381,37151833,4258231563,6,1
382,37151833,8551158877,6,1
383,37151833,8289332533,6,1
384,34153591,6640130412,6,1
385,34153591,8687939825,6,1
386,34153591,3711239660,6,1
387,34153591,4099178287,6,1
388,76662585,8981351947,6,1
389,76662585,1374495918,6,1
390,76662585,5251568877,6,1
391,76662585,4859680278,6,1
392,83381617,4152522817,6,1
393,83381617,2481291564,6,1
394,83381617,9371572627,6,1
395,83381617,5007273270,6,1
396,83381617,3427248731,6,1
397,83381617,2915812670,6,1
398,72893487,1556902371,6,1
399,72893487,3408076073,6,1
400,72893487,9856669002,6,1
401,72893487,8109572017,6,1
402,72893487,6081618930,6,1
403,72893487,5538454233,6,1
404,16618164,9616359207,6,1
405,16618164,1478044942,6,1
406,16618164,9695512817,6,1
407,16618164,1717502291,6,1
408,16618164,9196188916,6,1
409,16618164,5547507032,6,1
410,77996562,2728591430,6,1
411,77996562,3770469310,6,1
412,77996562,3899080687,6,1
413,93753492,5443529509,6,1
414,93753492,9049199558,6,1
415,79127793,8922258720,6,1
416,79127793,7530448002,6,1
417,79127793,5564483763,6,1
418,47662568,2664337552,6,1
419,47662568,4804109826,6,1
420,47662568,3114573741,6,1
421,47662568,5206866407,6,1
422,29226430,7041718275,6,1
423,29226430,2107173859,6,1
424,29226430,7661339398,6,1
425,85720778,3127844354,6,1
426,85720778,2502267380,6,1
427,85720778,3849539301,6,1
428,85720778,7915318324,6,1
429,75403506,8868073705,6,1
430,75403506,3916567790,6,1
431,75403506,9698794416,6,1
432,75403506,7459037979,6,1
433,75403506,7217256478,6,1
434,16091868,7549584721,6,1
435,16091868,7163446514,6,1
436,16091868,8323642083,6,1
437,67347382,2654151714,6,1
438,67347382,6765459244,6,1
439,67347382,8828935759,6,1
440,67347382,4895034544,6,1
441,67347382,6692525566,6,1
442,36306048,7907838558,6,1
443,36306048,8447526730,6,1
444,36306048,3376264014,6,1
445,36306048,2327708879,6,1
446,10218381,7518022048,6,1
447,10218381,4275920712,6,1
448,10218381,4135586409,6,1
449,10218381,5643981611,6,1
450,10218381,6657224630,6,1
451,10218381,9831306711,6,1
452,79415521,6637638073,6,1
453,79415521,6595244338,6,1
454,79415521,9040953972,6,1
455,79415521,4561935685,6,1
456,68060437,7568986417,6,1
457,68060437,8866448817,6,1
458,68060437,3022234893,6,1
459,68060437,3800667295,6,1
460,20427915,3911824913,6,1
461,20427915,9664190786,6,1
462,20427915,7909747710,6,1
463,20427915,1116032014,6,1
464,37700345,1405835432,6,1
465,37700345,1088524411,6,1
466,37700345,5257081294,6,1
467,37700345,2683896955,6,1
468,37700345,5587442460,6,1
469,23002415,5378742328,6,1
470,23002415,3041659009,6,1
471,23002415,9806388338,6,1
472,23002415,9811221471,6,1
473,47258823,1868150498,6,1
474,47258823,7276551119,6,1
475,47258823,4030672911,6,1
476,47258823,2282938003,6,1
477,47258823,3206271544,6,1
478,57347768,2129389194,6,1
479,57347768,5696156523,6,1
480,19815276,9703841632,6,1
481,19815276,4426107169,6,1
482,19815276,5174142869,6,1
483,40942824,5626035870,6,1
484,40942824,6498442900,6,1
485,40942824,9170216966,6,1
486,40942824,2615738204,6,1
487,74924057,2589579000,6,1
488,74924057,5424891379,6,1
489,74924057,6295339892,6,1
490,95281520,4199413480,6,1
491,95281520,7414537538,6,1
492,95281520,1455739772,6,1
493,95281520,4617400205,6,1
494,95649090,9180064324,6,1
495,95649090,9203760139,6,1
496,95649090,1199815534,6,1
497,95649090,5756905490,6,1
498,95649090,2712757492,6,1
499,95649090,8518307638,6,1
500,95649090,3554841822,6,1
501,95649090,3939327455,6,1
502,24118859,9335669761,6,1
503,24118859,1869663618,6,1
504,24118859,5698067403,6,1
505,24118859,2871812868,6,1
506,88771837,1305842104,6,1
507,88771837,1111394827,6,1
508,44325700,8114230336,6,1
509,44325700,5813364225,6,1
510,44325700,7748837187,6,1
511,44325700,1193494979,6,1
512,44325700,1347163207,6,1
513,44325700,7406827853,6,1
514,44325700,1111182481,6,1
515,41822004,3236153702,6,1
516,41822004,3038784949,6,1
517,41822004,8538563598,6,1
518,46717528,8309484517,6,1
519,46717528,8706534250,6,1
520,46717528,1518128462,6,1
521,46717528,1213673108,6,1
522,46717528,8296794301,6,1
523,48753739,1545710063,6,1
524,48753739,8498202573,6,1
525,48753739,7179542910,6,1
526,48753739,9273237895,6,1
527,91075172,6556784833,6,1
528,91075172,5270529926,6,1
529,91075172,5534700231,6,1
530,91075172,2814258541,6,1
531,91075172,6814551029,6,1
532,58913703,2675287420,6,1
533,58913703,3721447018,6,1
534,58913703,1393120546,6,1
535,58913703,6111231069,6,1
536,15549896,1069202419,6,1
537,15549896,8912715483,6,1
538,15549896,3389087935,6,1
539,38617373,8948027322,6,1
540,38617373,9028087260,6,1
541,38617373,7208411679,6,1
542,98683349,6524424552,6,1
543,98683349,1620517826,6,1
544,98683349,2627234506,6,1
545,98683349,7459162654,6,1
546,89927286,5963578467,6,1
547,89927286,4953703146,6,1
548,89927286,4278365968,6,1
549,89927286,3637646001,6,1
550,89927286,6041225077,6,1
551,16288860,6738729281,6,1
552,16288860,5662790798,6,1
553,23255983,7356099783,6,1
554,23255983,7319547788,6,1
555,23255983,1941051407,6,1
556,23255983,4353416849,6,1
557,23255983,5521353049,6,1
558,23255983,7886451678,6,1
559,96854259,7497596749,6,1
560,96854259,5972581460,6,1
561,96854259,2170674964,6,1
562,96854259,1304461766,6,1
563,14885727,1193360752,6,1
564,14885727,7222821575,6,1
565,14885727,5260892469,6,1
566,14885727,7161387839,6,1
567,84125654,2084865864,6,1
568,84125654,1291983538,6,1
569,84125654,3930079997,6,1
570,72740964,8614498941,6,1
571,72740964,2578606536,6,1
572,72740964,4917418185,6,1
573,72740964,5482850773,6,1
574,72740964,4793851549,6,1
575,86200542,8736495489,6,1
576,86200542,2099268930,6,1
577,86200542,5363318601,6,1
578,86200542,9521644297,6,1
579,86200542,4842774642,6,1
580,86200542,6558709460,6,1
581,86200542,2935296536,6,1
582,86200542,2836562591,6,1
583,36797620,1282666547,6,1
584,36797620,5563188334,6,1
585,36797620,1352269955,6,1
586,36797620,1298768091,6,1
587,98347778,2821072648,6,1
588,18841320,3046361360,6,1
589,18841320,1530814218,6,1
590,18841320,1798182844,6,1
591,18841320,2653608015,6,1
592,75328568,7789834008,6,1
593,75328568,3678987994,6,1
594,75328568,4684174634,6,1
595,75328568,6950032231,6,1
596,30292777,1999451928,6,1
597,30292777,5190582021,6,1
598,30292777,5602197351,6,1
599,53559407,4919787717,6,1
600,53559407,4107173416,6,1
601,53559407,7780599272,6,1
602,53559407,3769837715,6,1
603,53559407,6441111125,6,1
604,78706428,6469838695,6,1
605,78706428,9864601941,6,1
606,78706428,6043421438,6,1
607,78706428,4158921055,6,1
608,61584526,1238025088,6,1
609,61584526,3768515491,6,1
610,61584526,9980445738,6,1
611,61584526,8286790640,6,1
612,61584526,4256905106,6,1
613,61584526,7882059099,6,1
614,50194227,6721624758,6,1
615,50194227,2850306038,6,1
616,50194227,7939935577,6,1
617,50194227,6624112634,6,1
618,50194227,7535478135,6,1
619,23114588,3959272042,6,1
620,23114588,1638330292,6,1
621,23114588,2668803545,6,1
622,23114588,1477093275,6,1
623,23114588,9187520381,6,1
624,44398089,1003163623,6,1
625,44398089,2058645582,6,1
626,44398089,5423140016,6,1
627,44398089,9907732818,6,1
628,44398089,7109818806,6,1
629,44398089,8331356924,6,1
630,49260578,4202423490,6,1
631,49260578,3421403209,6,1
632,49260578,1570589037,6,1
633,49260578,1258208272,6,1
634,49260578,4346050749,6,1
635,49260578,5828881213,6,1
636,74046288,7633723746,6,1
637,74046288,4271738195,6,1
638,74046288,1528208965,6,1
639,37033729,8304605227,6,1
640,37033729,5159219339,6,1
641,37033729,9106857215,6,1
642,93359052,4440653810,6,1
643,75123185,5776049568,6,1
644,75123185,9901272708,6,1
645,75123185,5821419117,6,1
646,75123185,1249880020,6,1
647,75123185,7665546427,6,1
648,91889532,1409826977,6,1
649,91889532,4874171145,6,1
650,91889532,9337574540,6,1
651,91889532,9896916146,6,1
652,91889532,1257293333,6,1
653,34108078,3132070532,6,1
654,34108078,6491983716,6,1
655,34108078,4503448140,6,1
656,39592356,2939241411,6,1
657,39592356,2559876517,6,1
658,39592356,4776396307,6,1
659,39592356,3194489875,6,1
660,39592356,2199065269,6,1
661,90226939,3110534372,6,1
662,90226939,7386511022,6,1
663,75864861,7007759974,6,1
664,75864861,6929076777,6,1
665,75864861,6836225645,6,1
666,75864861,5838786804,6,1
667,75864861,3428827188,6,1
668,75864861,1678402138,6,1
669,42831650,7246606965,6,1
670,19605320,2479015761,6,1
671,77543043,8708033032,6,1
672,77543043,5033211689,6,1
673,77543043,4236169608,6,1
674,77543043,7974218989,6,1
675,77543043,6565183388,6,1
676,71698836,3028332675,6,1
677,71698836,4081140006,6,1
678,71698836,4238818638,6,1
679,71698836,8952312078,6,1
680,71698836,6591057681,6,1
681,71698836,9184745501,6,1
682,55387109,7016577706,6,1
683,55387109,4678512373,6,1
684,55387109,4852746030,6,1
685,55387109,1871970335,6,1
686,96937834,9823556488,6,1
687,96937834,4645349519,6,1
688,96937834,8775226290,6,1
689,96937834,1048238588,6,1
690,96937834,1268735005,6,1
691,77321450,5075956708,6,1
692,77321450,6803290950,6,1
693,77321450,2194168625,6,1
694,77321450,7559043862,6,1
695,77321450,5335776183,6,1
696,77321450,4200705592,6,1
697,54810946,8505106208,6,1
698,54810946,4231637873,6,1
699,54810946,6023894372,6,1
700,54810946,3696314708,6,1
701,26973721,4699587139,6,1
702,26973721,9598205700,6,1
703,26973721,9690822216,6,1
704,26973721,7469332052,6,1
705,26973721,1429419704,6,1
706,26973721,7051135036,6,1
707,47524271,4894589117,6,1
708,47524271,6597621389,6,1
709,66719204,1905798081,6,1
710,66719204,5735943875,6,1
711,66719204,8657750317,6,1
712,66719204,1724611247,6,1
713,99928518,1961714297,6,1
714,99928518,1494928325,6,1
715,33066696,8711427076,6,1
716,36783364,8913331169,6,1
717,36783364,5566283280,6,1
718,36783364,9400008530,6,1
719,36783364,4547999380,6,1
720,36783364,8967375573,6,1
721,36783364,3603792820,6,1
722,36783364,5054388121,6,1
723,36783364,9275647964,6,1
724,36783364,7724670335,6,1
725,95243709,9701736949,6,1
726,95243709,2470887086,6,1
727,32530638,6691703617,6,1
728,32530638,8297062970,6,1
729,22160183,1483006604,6,1
730,22160183,2496814517,6,1
731,26053307,6426345899,6,1
732,26053307,3500981295,6,1
733,26053307,2001103791,6,1
734,26053307,1532874929,6,1
735,26053307,6866414004,6,1
736,30236074,5756104834,6,1
737,30236074,9371621094,6,1
738,30236074,6806996518,6,1
739,30236074,9292260456,6,1
740,30236074,2516739188,6,1
741,30236074,2793287419,6,1
742,30236074,1427843069,6,1
743,45637604,9644505296,6,1
744,45637604,6979760710,6,1
745,45637604,9554238849,6,1
746,45637604,6937502494,6,1
747,93151901,6336612641,6,1
748,93151901,1185923682,6,1
749,93151901,1295694787,6,1
750,93151901,9629530027,6,1
751,93151901,6588597523,6,1
752,93151901,4374995066,6,1
753,93151901,2918081627,6,1
754,50145499,2407373713,6,1
755,50145499,5400261842,6,1
756,50145499,4130975734,6,1
757,80973688,1369809976,6,1
758,80973688,7715373097,6,1
759,80973688,4008668484,6,1
760,80973688,7437062477,6,1
761,68501054,5482505994,6,1
762,68501054,7087802165,6,1
763,68501054,1129397895,6,1
764,22710696,6444820639,6,1
765,22710696,7750797192,6,1
766,22710696,5701619957,6,1
767,22710696,9147445719,6,1
768,46734768,7827141360,6,1
769,46734768,1938893754,6,1
770,46734768,1010675718,6,1
771,96781331,4605978148,6,1
772,96781331,7134131558,6,1
773,96781331,8017329834,6,1
774,96781331,2509316878,6,1
775,96781331,7136394100,6,1
776,13659641,9438715808,6,1
777,13659641,9156434200,6,1
778,50038481,6487515046,6,1
779,50038481,4288551465,6,1
780,50038481,9345537772,6,1
781,50038481,9674315661,6,1
782,50038481,1166921007,6,1
783,50038481,7277583604,6,1
784,50038481,3473343674,6,1
785,50038481,6925813598,6,1
786,52757660,5547885629,6,1
787,52757660,6491238166,6,1
788,62964482,3585807043,6,1
789,62964482,1827934574,6,1
790,27644461,2603718087,6,1
791,27644461,1543912098,6,1
792,27644461,2598747146,6,1
793,27644461,4424497503,6,1
794,62468360,8143420753,6,1
795,62468360,2109633919,6,1
796,62468360,7298196610,6,1
797,62468360,1403783079,6,1
798,15604986,8755668286,6,1
799,15604986,4268342082,6,1
800,15604986,8745603906,6,1
801,15604986,5180107287,6,1
802,15604986,4183981241,6,1
803,15604986,1887815198,6,1
804,62759981,5412465761,6,1
805,62759981,2305058948,6,1
806,62759981,2602095181,6,1
807,62759981,7438457937,6,1
808,62759981,5953339731,6,1
809,62759981,8788485299,6,1
810,58312535,7717520384,6,1
811,58312535,5387000420,6,1
812,58312535,1447579205,6,1
813,58312535,2322085757,6,1
814,58312535,9052198175,6,1
815,12850389,8920100658,6,1
816,12850389,8749396327,6,1
817,31916747,8694454247,6,1
818,31916747,5429600204,6,1
819,31916747,6656658286,6,1
820,31916747,9451385975,6,1
821,31916747,7268349881,6,1
822,31916747,7595369883,6,1
823,29402391,6399409097,6,1
824,29402391,9508353737,6,1
825,29402391,7980914476,6,1
826,29402391,6014107284,6,1
827,29402391,9633915770,6,1
828,54486322,3962874554,6,1
829,54486322,1174117571,6,1
830,54486322,7315178964,6,1
831,54486322,5725188695,6,1
832,36432531,8126883064,6,1
833,36432531,4320518066,6,1
834,36432531,9596997915,6,1
835,46894507,6287585058,6,1
836,46894507,5744190109,6,1
837,10319248,6803971362,6,1
838,10319248,1902515563,6,1
839,10319248,6227988180,6,1
840,10319248,9958993423,6,1
841,48622022,6436443810,6,1
842,48622022,2405754649,6,1
843,48622022,6137667562,6,1
844,48622022,3614679683,6,1
845,83719281,2511377552,6,1
846,83719281,7060618777,6,1
847,83719281,6492482324,6,1
848,83719281,7405089607,6,1
849,38722905,9147354969,6,1
850,38722905,3710633922,6,1
851,38722905,8087236471,6,1
852,16250828,9934711048,6,1
853,16250828,7087128585,6,1
854,16250828,5953104204,6,1
855,16250828,5423032212,6,1
856,16250828,8764405012,6,1
857,16250828,6426561431,6,1
858,16250828,7275947135,6,1
859,89697089,3600956377,6,1
860,89697089,6423388394,6,1
861,89697089,3096236245,6,1
862,89697089,9764357055,6,1
863,91680494,6604273888,6,1
864,91680494,6334474717,6,1
865,91680494,4652845581,6,1
866,22977881,2507235248,6,1
867,22977881,7173795208,6,1
868,84825688,9503199744,6,1
869,84825688,1437953255,6,1
870,84825688,5751791952,6,1
871,84825688,4637923155,6,1
872,84825688,7203082485,6,1
873,84825688,4259208309,6,1
874,84825688,5111397015,6,1
875,84825688,2628012985,6,1
876,98725084,6998106683,6,1
877,98725084,5324161813,6,1
878,98725084,5858162923,6,1
879,98725084,5833243477,6,1
880,87440869,3030263877,6,1
881,87440869,6140260360,6,1
882,87440869,3262420876,6,1
883,87440869,2968333709,6,1
884,87440869,1698911763,6,1
885,87440869,6125532212,6,1
886,87440869,3041640313,6,1
887,87440869,3643215515,6,1
888,32937872,5168325032,6,1
889,32937872,4944158220,6,1
890,32937872,2554798419,6,1
891,32937872,2243511898,6,1
892,32937872,9773084053,6,1
893,32937872,3733341463,6,1
894,32937872,1368318712,6,1
895,32937872,3998742746,6,1
896,32937872,3720513854,6,1
897,93468543,4505608786,6,1
898,93468543,2276322661,6,1
899,93468543,2065603502,6,1
900,93468543,9838192959,6,1
901,18986648,2272077531,6,1
902,18986648,3840266877,6,1
903,18986648,1100509830,6,1
904,14775966,3423587209,6,1
905,14775966,5276468179,6,1
906,15796838,4843896545,6,1
907,15796838,5311460067,6,1
908,15796838,6252454380,6,1
909,15796838,9076568717,6,1
910,15796838,9749759088,6,1
911,15796838,7340428688,6,1
912,15796838,4157034230,6,1
913,15796838,6515098879,6,1
914,27225371,8556426464,6,1
915,27225371,1743555266,6,1
916,27225371,4452794991,6,1
917,27225371,5139957561,6,1
918,27225371,5913521854,6,1
919,47246588,3745986240,6,1
920,47246588,8526791107,6,1
921,47246588,4850205684,6,1
922,47246588,3614642964,6,1
923,47246588,6444020919,6,1
924,45611297,2627260443,6,1
925,45611297,2604108257,6,1
926,45611297,1666388507,6,1
927,45611297,5810369735,6,1
928,69292003,3370890632,6,1
929,69292003,4829912844,6,1
930,69292003,8700460597,6,1
931,69292003,2846671480,6,1
932,69292003,5373004956,6,1
